VTX, IDX, ATTRIBUTE0.x, ATTRIBUTE0.y, ATTRIBUTE0.z, ATTRIBUTE1.x, ATTRIBUTE1.y, ATTRIBUTE1.z, ATTRIBUTE1.w, ATTRIBUTE2.x, ATTRIBUTE2.y, ATTRIBUTE2.z, ATTRIBUTE2.w, ATTRIBUTE5.x, ATTRIBUTE5.y, ATTRIBUTE6.x, ATTRIBUTE6.y, ATTRIBUTE13.x, ATTRIBUTE13.y, ATTRIBUTE13.z, ATTRIBUTE13.w, ATTRIBUTE3.x, ATTRIBUTE3.y, ATTRIBUTE3.z, ATTRIBUTE3.w, ATTRIBUTE14.x, ATTRIBUTE14.y, ATTRIBUTE14.z, ATTRIBUTE14.w, ATTRIBUTE4.x, ATTRIBUTE4.y, ATTRIBUTE4.z, ATTRIBUTE4.w, ATTRIBUTE15.x, ATTRIBUTE15.y, ATTRIBUTE15.z, ATTRIBUTE15.w
8337, 19176,  0.00, -47.3479, -1.9628,  0.00, -0.62992, -0.77953,  1.00,  0.00,  0.22047, -0.97638,  1.00,  0.46474,  0.11003,  0.92997,  0.91188,  0.99608,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
8338, 19173, -1.34895, -47.3479, -1.83002, -0.18898, -0.47244, -0.85827,  1.00, -0.2126,  0.22835, -0.95276,  1.00,  0.46474,  0.11853,  0.92914,  0.91188,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
8339, 19175,  0.00, -48.04776, -2.11908,  0.00, -0.62992, -0.77953,  1.00,  0.00,  0.22047, -0.97638,  1.00,  0.45935,  0.11003,  0.92997,  0.91188,  0.99608,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
8340, 19177,  0.00, -49.39186, -1.85849,  0.00,  0.24409, -0.9685,  1.00,  0.00,  0.0315, -1.00, -1.00,  0.42155,  0.11005,  0.92997,  0.91188,  0.99608,  1.00,  1.00,  0.49804, 0, 3, 2, 1, 0, 0, 0, 0,  0.56863,  0.33725,  0.05882,  0.03529,  0.00,  0.00,  0.00,  0.00
8341, 19178, -0.77692, -49.6333, -1.71666, -0.38583, -0.00787, -0.92126,  1.00, -0.3622,  0.0315, -0.92913,  1.00,  0.4187,  0.11573,  0.92914,  0.91188,  1.00,  1.00,  1.00,  0.49804, 0, 3, 2, 1, 0, 0, 0, 0,  0.54118,  0.36471,  0.05882,  0.03529,  0.00,  0.00,  0.00,  0.00
8342, 19179,  0.00, -49.63327, -1.86673, -0.03937, -0.02362, -1.00,  1.00,  0.00,  0.0315, -1.00,  1.00,  0.4187,  0.11005,  0.92997,  0.91188,  0.99608,  1.00,  1.00,  0.49804, 0, 3, 2, 1, 0, 0, 0, 0,  0.54118,  0.36471,  0.05882,  0.03529,  0.00,  0.00,  0.00,  0.00
8343, 19180, -0.77592, -49.39186, -1.7092, -0.29921,  0.40945, -0.86614,  1.00, -0.35433,  0.0315, -0.93701, -1.00,  0.42226,  0.11574,  0.92914,  0.91188,  1.00,  1.00,  1.00,  0.49804, 0, 3, 2, 1, 0, 0, 0, 0,  0.56863,  0.33725,  0.05882,  0.03529,  0.00,  0.00,  0.00,  0.00
8344, 19178, -0.77692, -49.6333, -1.71666, -0.38583, -0.00787, -0.92126,  1.00, -0.3622,  0.0315, -0.92913,  1.00,  0.4187,  0.11573,  0.92914,  0.91188,  1.00,  1.00,  1.00,  0.49804, 0, 3, 2, 1, 0, 0, 0, 0,  0.54118,  0.36471,  0.05882,  0.03529,  0.00,  0.00,  0.00,  0.00
8345, 19177,  0.00, -49.39186, -1.85849,  0.00,  0.24409, -0.9685,  1.00,  0.00,  0.0315, -1.00, -1.00,  0.42155,  0.11005,  0.92997,  0.91188,  0.99608,  1.00,  1.00,  0.49804, 0, 3, 2, 1, 0, 0, 0, 0,  0.56863,  0.33725,  0.05882,  0.03529,  0.00,  0.00,  0.00,  0.00
8346, 19181, -1.44885, -49.39186, -1.30356, -0.62992,  0.28346, -0.72441,  1.00, -0.67717,  0.02362, -0.73228, -1.00,  0.42251,  0.12124,  0.92831,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 3, 2, 1, 0, 0, 0, 0,  0.56863,  0.33725,  0.05882,  0.03529,  0.00,  0.00,  0.00,  0.00
8347, 19178, -0.77692, -49.6333, -1.71666, -0.38583, -0.00787, -0.92126,  1.00, -0.3622,  0.0315, -0.92913,  1.00,  0.4187,  0.11573,  0.92914,  0.91188,  1.00,  1.00,  1.00,  0.49804, 0, 3, 2, 1, 0, 0, 0, 0,  0.54118,  0.36471,  0.05882,  0.03529,  0.00,  0.00,  0.00,  0.00
8348, 19180, -0.77592, -49.39186, -1.7092, -0.29921,  0.40945, -0.86614,  1.00, -0.35433,  0.0315, -0.93701, -1.00,  0.42226,  0.11574,  0.92914,  0.91188,  1.00,  1.00,  1.00,  0.49804, 0, 3, 2, 1, 0, 0, 0, 0,  0.56863,  0.33725,  0.05882,  0.03529,  0.00,  0.00,  0.00,  0.00
8349, 19182, -1.4502, -49.63338, -1.30939, -0.70866, -0.03937, -0.70079,  1.00, -0.67717,  0.02362, -0.73228,  1.00,  0.4187,  0.12122,  0.92832,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 3, 2, 1, 0, 0, 0, 0,  0.54118,  0.36471,  0.05882,  0.03529,  0.00,  0.00,  0.00,  0.00
8350, 19178, -0.77692, -49.6333, -1.71666, -0.38583, -0.00787, -0.92126,  1.00, -0.3622,  0.0315, -0.92913,  1.00,  0.4187,  0.11573,  0.92914,  0.91188,  1.00,  1.00,  1.00,  0.49804, 0, 3, 2, 1, 0, 0, 0, 0,  0.54118,  0.36471,  0.05882,  0.03529,  0.00,  0.00,  0.00,  0.00
8351, 19181, -1.44885, -49.39186, -1.30356, -0.62992,  0.28346, -0.72441,  1.00, -0.67717,  0.02362, -0.73228, -1.00,  0.42251,  0.12124,  0.92831,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 3, 2, 1, 0, 0, 0, 0,  0.56863,  0.33725,  0.05882,  0.03529,  0.00,  0.00,  0.00,  0.00
8352, 19181, -1.44885, -49.39186, -1.30356, -0.62992,  0.28346, -0.72441,  1.00, -0.67717,  0.02362, -0.73228, -1.00,  0.42251,  0.12124,  0.92831,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 3, 2, 1, 0, 0, 0, 0,  0.56863,  0.33725,  0.05882,  0.03529,  0.00,  0.00,  0.00,  0.00
8353, 19183, -1.89337, -49.63346, -0.6897, -0.92126, -0.0315, -0.38583,  1.00, -0.91339,  0.01575, -0.41732,  1.00,  0.4187,  0.12635,  0.92798,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 3, 2, 1, 0, 0, 0, 0,  0.54118,  0.36471,  0.05882,  0.03529,  0.00,  0.00,  0.00,  0.00
8354, 19182, -1.4502, -49.63338, -1.30939, -0.70866, -0.03937, -0.70079,  1.00, -0.67717,  0.02362, -0.73228,  1.00,  0.4187,  0.12122,  0.92832,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 3, 2, 1, 0, 0, 0, 0,  0.54118,  0.36471,  0.05882,  0.03529,  0.00,  0.00,  0.00,  0.00
8355, 19184, -1.89142, -49.39186, -0.68679, -0.83465,  0.35433, -0.4252,  1.00, -0.91339,  0.01575, -0.41732, -1.00,  0.42228,  0.12637,  0.92796,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 3, 2, 1, 0, 0, 0, 0,  0.56863,  0.33725,  0.05882,  0.03529,  0.00,  0.00,  0.00,  0.00
8356, 19183, -1.89337, -49.63346, -0.6897, -0.92126, -0.0315, -0.38583,  1.00, -0.91339,  0.01575, -0.41732,  1.00,  0.4187,  0.12635,  0.92798,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 3, 2, 1, 0, 0, 0, 0,  0.54118,  0.36471,  0.05882,  0.03529,  0.00,  0.00,  0.00,  0.00
8357, 19181, -1.44885, -49.39186, -1.30356, -0.62992,  0.28346, -0.72441,  1.00, -0.67717,  0.02362, -0.73228, -1.00,  0.42251,  0.12124,  0.92831,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 3, 2, 1, 0, 0, 0, 0,  0.56863,  0.33725,  0.05882,  0.03529,  0.00,  0.00,  0.00,  0.00
8358, 19185, -2.0543, -49.39186, -3.02438E-15, -0.96063,  0.28346,  0.00,  1.00, -1.00,  0.00787,  0.00, -1.00,  0.42153,  0.13718,  0.92762,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 3, 2, 1, 0, 0, 0, 0,  0.56863,  0.33725,  0.05882,  0.03529,  0.00,  0.00,  0.00,  0.00
8359, 19183, -1.89337, -49.63346, -0.6897, -0.92126, -0.0315, -0.38583,  1.00, -0.91339,  0.01575, -0.41732,  1.00,  0.4187,  0.12635,  0.92798,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 3, 2, 1, 0, 0, 0, 0,  0.54118,  0.36471,  0.05882,  0.03529,  0.00,  0.00,  0.00,  0.00
8360, 19184, -1.89142, -49.39186, -0.68679, -0.83465,  0.35433, -0.4252,  1.00, -0.91339,  0.01575, -0.41732, -1.00,  0.42228,  0.12637,  0.92796,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 3, 2, 1, 0, 0, 0, 0,  0.56863,  0.33725,  0.05882,  0.03529,  0.00,  0.00,  0.00,  0.00
8361, 19186, -2.05621, -49.63349, -3.03917E-15, -1.00, -0.04724,  0.04724,  1.00, -1.00,  0.00787,  0.00,  1.00,  0.4187,  0.13718,  0.92764,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 3, 2, 1, 0, 0, 0, 0,  0.54118,  0.36471,  0.05882,  0.03529,  0.00,  0.00,  0.00,  0.00
8362, 19183, -1.89337, -49.63346, -0.6897, -0.92126, -0.0315, -0.38583,  1.00, -0.91339,  0.01575, -0.41732,  1.00,  0.4187,  0.12635,  0.92798,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 3, 2, 1, 0, 0, 0, 0,  0.54118,  0.36471,  0.05882,  0.03529,  0.00,  0.00,  0.00,  0.00
8363, 19185, -2.0543, -49.39186, -3.02438E-15, -0.96063,  0.28346,  0.00,  1.00, -1.00,  0.00787,  0.00, -1.00,  0.42153,  0.13718,  0.92762,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 3, 2, 1, 0, 0, 0, 0,  0.56863,  0.33725,  0.05882,  0.03529,  0.00,  0.00,  0.00,  0.00
8364, 19187,  0.00, -63.60094, -0.99066,  0.00,  0.28346, -0.96063,  1.00,  0.00,  0.4252, -0.90551,  1.00,  0.33769,  0.11008,  0.92997,  0.91188,  0.99608,  1.00,  1.00,  0.49804, 1, 2, 3, 0, 0, 0, 0, 0,  0.45882,  0.39216,  0.14902,  0.00,  0.00,  0.00,  0.00,  0.00
8365, 19188, -0.57876, -64.80521, -1.43204, -0.38583, -0.01575, -0.92126,  1.00, -0.34646,  0.4252, -0.83465,  1.00,  0.32829,  0.11519,  0.9294,  0.91188,  1.00,  1.00,  1.00,  0.49804, 1, 2, 3, 0, 0, 0, 0, 0,  0.52157,  0.36471,  0.11373,  0.00,  0.00,  0.00,  0.00,  0.00
8366, 19189,  0.00, -64.80521, -1.55544,  0.00, -0.01575, -1.00,  1.00,  0.00,  0.4252, -0.90551,  1.00,  0.32848,  0.11006,  0.92997,  0.91188,  0.99608,  1.00,  1.00,  0.49804, 1, 2, 3, 0, 0, 0, 0, 0,  0.52157,  0.36471,  0.11373,  0.00,  0.00,  0.00,  0.00,  0.00
8367, 19190, -0.36318, -63.60094, -0.9119, -0.38583,  0.13386, -0.91339,  1.00, -0.35433,  0.4252, -0.83465,  1.00,  0.33827,  0.11514,  0.9294,  0.91188,  1.00,  1.00,  1.00,  0.49804, 1, 2, 3, 0, 0, 0, 0, 0,  0.45882,  0.39216,  0.14902,  0.00,  0.00,  0.00,  0.00,  0.00
8368, 19188, -0.57876, -64.80521, -1.43204, -0.38583, -0.01575, -0.92126,  1.00, -0.34646,  0.4252, -0.83465,  1.00,  0.32829,  0.11519,  0.9294,  0.91188,  1.00,  1.00,  1.00,  0.49804, 1, 2, 3, 0, 0, 0, 0, 0,  0.52157,  0.36471,  0.11373,  0.00,  0.00,  0.00,  0.00,  0.00
8369, 19187,  0.00, -63.60094, -0.99066,  0.00,  0.28346, -0.96063,  1.00,  0.00,  0.4252, -0.90551,  1.00,  0.33769,  0.11008,  0.92997,  0.91188,  0.99608,  1.00,  1.00,  0.49804, 1, 2, 3, 0, 0, 0, 0, 0,  0.45882,  0.39216,  0.14902,  0.00,  0.00,  0.00,  0.00,  0.00
8370, 19191, -0.68856, -63.60094, -0.6979, -0.67717,  0.28346, -0.67717,  1.00, -0.6378,  0.4252, -0.6378,  1.00,  0.33838,  0.12047,  0.92883,  0.91188,  1.00,  1.00,  1.00,  0.49804, 1, 2, 3, 0, 0, 0, 0, 0,  0.45882,  0.39216,  0.14902,  0.00,  0.00,  0.00,  0.00,  0.00
8371, 19188, -0.57876, -64.80521, -1.43204, -0.38583, -0.01575, -0.92126,  1.00, -0.34646,  0.4252, -0.83465,  1.00,  0.32829,  0.11519,  0.9294,  0.91188,  1.00,  1.00,  1.00,  0.49804, 1, 2, 3, 0, 0, 0, 0, 0,  0.52157,  0.36471,  0.11373,  0.00,  0.00,  0.00,  0.00,  0.00
8372, 19190, -0.36318, -63.60094, -0.9119, -0.38583,  0.13386, -0.91339,  1.00, -0.35433,  0.4252, -0.83465,  1.00,  0.33827,  0.11514,  0.9294,  0.91188,  1.00,  1.00,  1.00,  0.49804, 1, 2, 3, 0, 0, 0, 0, 0,  0.45882,  0.39216,  0.14902,  0.00,  0.00,  0.00,  0.00,  0.00
8373, 19192, -1.08854, -64.80521, -1.09677, -0.70866, -0.01575, -0.70866,  1.00, -0.6378,  0.4252, -0.6378,  1.00,  0.32788,  0.12049,  0.92883,  0.91188,  1.00,  1.00,  1.00,  0.49804, 1, 2, 3, 0, 0, 0, 0, 0,  0.52157,  0.36471,  0.11373,  0.00,  0.00,  0.00,  0.00,  0.00
8374, 19188, -0.57876, -64.80521, -1.43204, -0.38583, -0.01575, -0.92126,  1.00, -0.34646,  0.4252, -0.83465,  1.00,  0.32829,  0.11519,  0.9294,  0.91188,  1.00,  1.00,  1.00,  0.49804, 1, 2, 3, 0, 0, 0, 0, 0,  0.52157,  0.36471,  0.11373,  0.00,  0.00,  0.00,  0.00,  0.00
8375, 19191, -0.68856, -63.60094, -0.6979, -0.67717,  0.28346, -0.67717,  1.00, -0.6378,  0.4252, -0.6378,  1.00,  0.33838,  0.12047,  0.92883,  0.91188,  1.00,  1.00,  1.00,  0.49804, 1, 2, 3, 0, 0, 0, 0, 0,  0.45882,  0.39216,  0.14902,  0.00,  0.00,  0.00,  0.00,  0.00
8376, 19191, -0.68856, -63.60094, -0.6979, -0.67717,  0.28346, -0.67717,  1.00, -0.6378,  0.4252, -0.6378,  1.00,  0.33838,  0.12047,  0.92883,  0.91188,  1.00,  1.00,  1.00,  0.49804, 1, 2, 3, 0, 0, 0, 0, 0,  0.45882,  0.39216,  0.14902,  0.00,  0.00,  0.00,  0.00,  0.00
8377, 19193, -1.42381, -64.80521, -0.58699, -0.92126, -0.01575, -0.38583,  1.00, -0.83465,  0.4252, -0.34646,  1.00,  0.32788,  0.1258,  0.92859,  0.91188,  1.00,  1.00,  1.00,  0.49804, 1, 2, 3, 0, 0, 0, 0, 0,  0.52157,  0.36471,  0.11373,  0.00,  0.00,  0.00,  0.00,  0.00
8378, 19192, -1.08854, -64.80521, -1.09677, -0.70866, -0.01575, -0.70866,  1.00, -0.6378,  0.4252, -0.6378,  1.00,  0.32788,  0.12049,  0.92883,  0.91188,  1.00,  1.00,  1.00,  0.49804, 1, 2, 3, 0, 0, 0, 0, 0,  0.52157,  0.36471,  0.11373,  0.00,  0.00,  0.00,  0.00,  0.00
8379, 19194, -0.90257, -63.60094, -0.37251, -0.91339,  0.13386, -0.37795,  1.00, -0.83465,  0.4252, -0.34646,  1.00,  0.33838,  0.1258,  0.92859,  0.91188,  1.00,  1.00,  1.00,  0.49804, 1, 2, 3, 0, 0, 0, 0, 0,  0.45882,  0.39216,  0.14902,  0.00,  0.00,  0.00,  0.00,  0.00
8380, 19193, -1.42381, -64.80521, -0.58699, -0.92126, -0.01575, -0.38583,  1.00, -0.83465,  0.4252, -0.34646,  1.00,  0.32788,  0.1258,  0.92859,  0.91188,  1.00,  1.00,  1.00,  0.49804, 1, 2, 3, 0, 0, 0, 0, 0,  0.52157,  0.36471,  0.11373,  0.00,  0.00,  0.00,  0.00,  0.00
8381, 19191, -0.68856, -63.60094, -0.6979, -0.67717,  0.28346, -0.67717,  1.00, -0.6378,  0.4252, -0.6378,  1.00,  0.33838,  0.12047,  0.92883,  0.91188,  1.00,  1.00,  1.00,  0.49804, 1, 2, 3, 0, 0, 0, 0, 0,  0.45882,  0.39216,  0.14902,  0.00,  0.00,  0.00,  0.00,  0.00
8382, 19195, -0.98133, -63.60094, -3.89443E-15, -0.9685,  0.24409,  0.0315,  1.00, -0.90551,  0.4252,  0.00,  1.00,  0.33838,  0.13718,  0.92836,  0.91189,  1.00,  1.00,  1.00,  0.49804, 1, 2, 3, 0, 0, 0, 0, 0,  0.45882,  0.39216,  0.14902,  0.00,  0.00,  0.00,  0.00,  0.00
8383, 19193, -1.42381, -64.80521, -0.58699, -0.92126, -0.01575, -0.38583,  1.00, -0.83465,  0.4252, -0.34646,  1.00,  0.32788,  0.1258,  0.92859,  0.91188,  1.00,  1.00,  1.00,  0.49804, 1, 2, 3, 0, 0, 0, 0, 0,  0.52157,  0.36471,  0.11373,  0.00,  0.00,  0.00,  0.00,  0.00
8384, 19194, -0.90257, -63.60094, -0.37251, -0.91339,  0.13386, -0.37795,  1.00, -0.83465,  0.4252, -0.34646,  1.00,  0.33838,  0.1258,  0.92859,  0.91188,  1.00,  1.00,  1.00,  0.49804, 1, 2, 3, 0, 0, 0, 0, 0,  0.45882,  0.39216,  0.14902,  0.00,  0.00,  0.00,  0.00,  0.00
8385, 19196, -1.54721, -64.80521, -3.96817E-15, -1.00, -0.01575,  0.00,  1.00, -0.90551,  0.4252,  0.00,  1.00,  0.32788,  0.13718,  0.92836,  0.91189,  1.00,  1.00,  1.00,  0.49804, 1, 2, 3, 0, 0, 0, 0, 0,  0.52157,  0.36471,  0.11373,  0.00,  0.00,  0.00,  0.00,  0.00
8386, 19193, -1.42381, -64.80521, -0.58699, -0.92126, -0.01575, -0.38583,  1.00, -0.83465,  0.4252, -0.34646,  1.00,  0.32788,  0.1258,  0.92859,  0.91188,  1.00,  1.00,  1.00,  0.49804, 1, 2, 3, 0, 0, 0, 0, 0,  0.52157,  0.36471,  0.11373,  0.00,  0.00,  0.00,  0.00,  0.00
8387, 19195, -0.98133, -63.60094, -3.89443E-15, -0.9685,  0.24409,  0.0315,  1.00, -0.90551,  0.4252,  0.00,  1.00,  0.33838,  0.13718,  0.92836,  0.91189,  1.00,  1.00,  1.00,  0.49804, 1, 2, 3, 0, 0, 0, 0, 0,  0.45882,  0.39216,  0.14902,  0.00,  0.00,  0.00,  0.00,  0.00
8388, 19197, -0.92453, -66.0462, -4.04416E-15, -1.00,  0.00,  0.00,  1.00, -0.89764, -0.44882,  0.00, -1.00,  0.31598,  0.13718,  0.92836,  0.91189,  1.00,  1.00,  1.00,  0.49804, 1, 2, 3, 0, 0, 0, 0, 0,  0.58431,  0.33725,  0.07843,  0.00,  0.00,  0.00,  0.00,  0.00
8389, 19198, -1.42381, -64.80521, -0.58699, -0.92126, -0.01575, -0.38583,  1.00, -0.82677, -0.44882, -0.34646, -1.00,  0.32665,  0.1258,  0.92859,  0.91188,  1.00,  1.00,  1.00,  0.49804, 1, 2, 3, 0, 0, 0, 0, 0,  0.52157,  0.36471,  0.11373,  0.00,  0.00,  0.00,  0.00,  0.00
8390, 19199, -1.54721, -64.80521, -3.96817E-15, -1.00, -0.01575,  0.00,  1.00, -0.89764, -0.44882,  0.00, -1.00,  0.32665,  0.13718,  0.92836,  0.91189,  1.00,  1.00,  1.00,  0.49804, 1, 2, 3, 0, 0, 0, 0, 0,  0.52157,  0.36471,  0.11373,  0.00,  0.00,  0.00,  0.00,  0.00
8391, 19200, -0.85028, -66.0462, -0.3522, -0.92126,  0.00, -0.38583,  1.00, -0.82677, -0.44882, -0.34646, -1.00,  0.31598,  0.12579,  0.92859,  0.91188,  1.00,  1.00,  1.00,  0.49804, 1, 2, 3, 0, 0, 0, 0, 0,  0.58431,  0.33725,  0.07843,  0.00,  0.00,  0.00,  0.00,  0.00
8392, 19198, -1.42381, -64.80521, -0.58699, -0.92126, -0.01575, -0.38583,  1.00, -0.82677, -0.44882, -0.34646, -1.00,  0.32665,  0.1258,  0.92859,  0.91188,  1.00,  1.00,  1.00,  0.49804, 1, 2, 3, 0, 0, 0, 0, 0,  0.52157,  0.36471,  0.11373,  0.00,  0.00,  0.00,  0.00,  0.00
8393, 19197, -0.92453, -66.0462, -4.04416E-15, -1.00,  0.00,  0.00,  1.00, -0.89764, -0.44882,  0.00, -1.00,  0.31598,  0.13718,  0.92836,  0.91189,  1.00,  1.00,  1.00,  0.49804, 1, 2, 3, 0, 0, 0, 0, 0,  0.58431,  0.33725,  0.07843,  0.00,  0.00,  0.00,  0.00,  0.00
8394, 19201, -0.64855, -66.0462, -0.65893, -0.70866,  0.00, -0.70866,  1.00, -0.62992, -0.44882, -0.62992, -1.00,  0.31598,  0.12045,  0.92883,  0.91188,  1.00,  1.00,  1.00,  0.49804, 1, 2, 3, 0, 0, 0, 0, 0,  0.58431,  0.33725,  0.07843,  0.00,  0.00,  0.00,  0.00,  0.00
8395, 19198, -1.42381, -64.80521, -0.58699, -0.92126, -0.01575, -0.38583,  1.00, -0.82677, -0.44882, -0.34646, -1.00,  0.32665,  0.1258,  0.92859,  0.91188,  1.00,  1.00,  1.00,  0.49804, 1, 2, 3, 0, 0, 0, 0, 0,  0.52157,  0.36471,  0.11373,  0.00,  0.00,  0.00,  0.00,  0.00
8396, 19200, -0.85028, -66.0462, -0.3522, -0.92126,  0.00, -0.38583,  1.00, -0.82677, -0.44882, -0.34646, -1.00,  0.31598,  0.12579,  0.92859,  0.91188,  1.00,  1.00,  1.00,  0.49804, 1, 2, 3, 0, 0, 0, 0, 0,  0.58431,  0.33725,  0.07843,  0.00,  0.00,  0.00,  0.00,  0.00
8397, 19202, -1.08854, -64.80521, -1.09677, -0.70866, -0.01575, -0.70866,  1.00, -0.62992, -0.44882, -0.62992, -1.00,  0.32665,  0.12049,  0.92883,  0.91188,  1.00,  1.00,  1.00,  0.49804, 1, 2, 3, 0, 0, 0, 0, 0,  0.52157,  0.36471,  0.11373,  0.00,  0.00,  0.00,  0.00,  0.00
8398, 19198, -1.42381, -64.80521, -0.58699, -0.92126, -0.01575, -0.38583,  1.00, -0.82677, -0.44882, -0.34646, -1.00,  0.32665,  0.1258,  0.92859,  0.91188,  1.00,  1.00,  1.00,  0.49804, 1, 2, 3, 0, 0, 0, 0, 0,  0.52157,  0.36471,  0.11373,  0.00,  0.00,  0.00,  0.00,  0.00
8399, 19201, -0.64855, -66.0462, -0.65893, -0.70866,  0.00, -0.70866,  1.00, -0.62992, -0.44882, -0.62992, -1.00,  0.31598,  0.12045,  0.92883,  0.91188,  1.00,  1.00,  1.00,  0.49804, 1, 2, 3, 0, 0, 0, 0, 0,  0.58431,  0.33725,  0.07843,  0.00,  0.00,  0.00,  0.00,  0.00
8400, 19201, -0.64855, -66.0462, -0.65893, -0.70866,  0.00, -0.70866,  1.00, -0.62992, -0.44882, -0.62992, -1.00,  0.31598,  0.12045,  0.92883,  0.91188,  1.00,  1.00,  1.00,  0.49804, 1, 2, 3, 0, 0, 0, 0, 0,  0.58431,  0.33725,  0.07843,  0.00,  0.00,  0.00,  0.00,  0.00
8401, 19203, -0.57876, -64.80521, -1.43204, -0.38583, -0.01575, -0.92126,  1.00, -0.34646, -0.44882, -0.82677, -1.00,  0.32624,  0.11519,  0.9294,  0.91188,  1.00,  1.00,  1.00,  0.49804, 1, 2, 3, 0, 0, 0, 0, 0,  0.52157,  0.36471,  0.11373,  0.00,  0.00,  0.00,  0.00,  0.00
8402, 19202, -1.08854, -64.80521, -1.09677, -0.70866, -0.01575, -0.70866,  1.00, -0.62992, -0.44882, -0.62992, -1.00,  0.32665,  0.12049,  0.92883,  0.91188,  1.00,  1.00,  1.00,  0.49804, 1, 2, 3, 0, 0, 0, 0, 0,  0.52157,  0.36471,  0.11373,  0.00,  0.00,  0.00,  0.00,  0.00
8403, 19204, -0.34182, -66.0462, -0.86066, -0.38583,  0.00, -0.92126,  1.00, -0.34646, -0.44882, -0.82677, -1.00,  0.31598,  0.11513,  0.9294,  0.91188,  1.00,  1.00,  1.00,  0.49804, 1, 2, 3, 0, 0, 0, 0, 0,  0.58431,  0.33725,  0.07843,  0.00,  0.00,  0.00,  0.00,  0.00
8404, 19203, -0.57876, -64.80521, -1.43204, -0.38583, -0.01575, -0.92126,  1.00, -0.34646, -0.44882, -0.82677, -1.00,  0.32624,  0.11519,  0.9294,  0.91188,  1.00,  1.00,  1.00,  0.49804, 1, 2, 3, 0, 0, 0, 0, 0,  0.52157,  0.36471,  0.11373,  0.00,  0.00,  0.00,  0.00,  0.00
8405, 19201, -0.64855, -66.0462, -0.65893, -0.70866,  0.00, -0.70866,  1.00, -0.62992, -0.44882, -0.62992, -1.00,  0.31598,  0.12045,  0.92883,  0.91188,  1.00,  1.00,  1.00,  0.49804, 1, 2, 3, 0, 0, 0, 0, 0,  0.58431,  0.33725,  0.07843,  0.00,  0.00,  0.00,  0.00,  0.00
8406, 19205,  0.00, -66.0462, -0.9349,  0.00,  0.00, -1.00,  1.00,  0.00, -0.44882, -0.89764, -1.00,  0.31598,  0.11008,  0.92997,  0.91188,  0.99608,  1.00,  1.00,  0.49804, 1, 2, 3, 0, 0, 0, 0, 0,  0.58431,  0.33725,  0.07843,  0.00,  0.00,  0.00,  0.00,  0.00
8407, 19203, -0.57876, -64.80521, -1.43204, -0.38583, -0.01575, -0.92126,  1.00, -0.34646, -0.44882, -0.82677, -1.00,  0.32624,  0.11519,  0.9294,  0.91188,  1.00,  1.00,  1.00,  0.49804, 1, 2, 3, 0, 0, 0, 0, 0,  0.52157,  0.36471,  0.11373,  0.00,  0.00,  0.00,  0.00,  0.00
8408, 19204, -0.34182, -66.0462, -0.86066, -0.38583,  0.00, -0.92126,  1.00, -0.34646, -0.44882, -0.82677, -1.00,  0.31598,  0.11513,  0.9294,  0.91188,  1.00,  1.00,  1.00,  0.49804, 1, 2, 3, 0, 0, 0, 0, 0,  0.58431,  0.33725,  0.07843,  0.00,  0.00,  0.00,  0.00,  0.00
8409, 19206,  0.00, -64.80521, -1.55544,  0.00, -0.01575, -1.00,  1.00,  0.00, -0.44882, -0.89764, -1.00,  0.32605,  0.11006,  0.92997,  0.91188,  0.99608,  1.00,  1.00,  0.49804, 1, 2, 3, 0, 0, 0, 0, 0,  0.52157,  0.36471,  0.11373,  0.00,  0.00,  0.00,  0.00,  0.00
8410, 19203, -0.57876, -64.80521, -1.43204, -0.38583, -0.01575, -0.92126,  1.00, -0.34646, -0.44882, -0.82677, -1.00,  0.32624,  0.11519,  0.9294,  0.91188,  1.00,  1.00,  1.00,  0.49804, 1, 2, 3, 0, 0, 0, 0, 0,  0.52157,  0.36471,  0.11373,  0.00,  0.00,  0.00,  0.00,  0.00
